#time	sec	step	log_time	priority	tag	pid	log
361951	1	271	2022-01-13 12:28:53.851000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
361951	2	271	2022-01-13 12:28:53.851000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
362452	1	271	2022-01-13 12:28:54.352000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
362454	2	271	2022-01-13 12:28:54.354000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
362956	1	272	2022-01-13 12:28:54.856000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
362957	2	272	2022-01-13 12:28:54.857000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
363460	1	272	2022-01-13 12:28:55.360000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
363460	2	272	2022-01-13 12:28:55.360000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
363696	1	273	2022-01-13 12:28:55.596000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@75863d4
363699	2	273	2022-01-13 12:28:55.599000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@905497d
363716	3	273	2022-01-13 12:28:55.616000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@7529072
363724	4	273	2022-01-13 12:28:55.624000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@73541be
363962	1	273	2022-01-13 12:28:55.862000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
363962	2	273	2022-01-13 12:28:55.862000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
364464	1	273	2022-01-13 12:28:56.364000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
364464	2	273	2022-01-13 12:28:56.364000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
364965	1	274	2022-01-13 12:28:56.865000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
364965	2	274	2022-01-13 12:28:56.865000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
364973	3	274	2022-01-13 12:28:56.873000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@2a9121f
365467	1	274	2022-01-13 12:28:57.367000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
365467	2	274	2022-01-13 12:28:57.367000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
365969	1	275	2022-01-13 12:28:57.869000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
365969	2	275	2022-01-13 12:28:57.869000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
366470	1	275	2022-01-13 12:28:58.370000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
366470	2	275	2022-01-13 12:28:58.370000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
366972	1	276	2022-01-13 12:28:58.872000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
366972	2	276	2022-01-13 12:28:58.872000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
367181	1	276	2022-01-13 12:28:59.081000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@c9afd21
367183	2	276	2022-01-13 12:28:59.083000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@6d3cf88
367189	3	276	2022-01-13 12:28:59.089000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fa40546
367192	4	276	2022-01-13 12:28:59.092000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@28b2fd2
367476	1	276	2022-01-13 12:28:59.376000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
367476	2	276	2022-01-13 12:28:59.376000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
367978	1	277	2022-01-13 12:28:59.878000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
367978	2	277	2022-01-13 12:28:59.878000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
368466	1	277	2022-01-13 12:29:00.366000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@c4188a3
368479	2	277	2022-01-13 12:29:00.379000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
368479	3	277	2022-01-13 12:29:00.379000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
368981	1	278	2022-01-13 12:29:00.881000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
368981	2	278	2022-01-13 12:29:00.881000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
369482	1	278	2022-01-13 12:29:01.382000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
369483	2	278	2022-01-13 12:29:01.383000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
369984	1	279	2022-01-13 12:29:01.884000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
369984	2	279	2022-01-13 12:29:01.884000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
370486	1	279	2022-01-13 12:29:02.386000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
370486	2	279	2022-01-13 12:29:02.386000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
370724	1	279	2022-01-13 12:29:02.624000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@9800494
370726	2	279	2022-01-13 12:29:02.626000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@da2d600
370730	3	279	2022-01-13 12:29:02.630000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@f894e39
370733	4	279	2022-01-13 12:29:02.633000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fa794f5
370988	1	280	2022-01-13 12:29:02.888000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
370988	2	280	2022-01-13 12:29:02.888000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
371492	1	280	2022-01-13 12:29:03.392000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
371492	2	280	2022-01-13 12:29:03.392000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
371994	1	281	2022-01-13 12:29:03.894000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
371994	2	281	2022-01-13 12:29:03.894000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
372042	1	281	2022-01-13 12:29:03.942000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@43b428a
372496	1	281	2022-01-13 12:29:04.396000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
372496	2	281	2022-01-13 12:29:04.396000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
372997	1	282	2022-01-13 12:29:04.897000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
372997	2	282	2022-01-13 12:29:04.897000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
373504	1	282	2022-01-13 12:29:05.404000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
373504	2	282	2022-01-13 12:29:05.404000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
374006	1	282	2022-01-13 12:29:05.906000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
374006	2	282	2022-01-13 12:29:05.906000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
374153	1	283	2022-01-13 12:29:06.053000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@cc94ec7
374159	2	283	2022-01-13 12:29:06.059000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@ca15cf4
374166	3	283	2022-01-13 12:29:06.066000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@3bf1c1d
374170	4	283	2022-01-13 12:29:06.070000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@3b65d19
374507	1	283	2022-01-13 12:29:06.407000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
374507	2	283	2022-01-13 12:29:06.407000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
375009	1	283	2022-01-13 12:29:06.909000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
375009	2	283	2022-01-13 12:29:06.909000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
375443	1	284	2022-01-13 12:29:07.343000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@f5971de
375514	1	284	2022-01-13 12:29:07.414000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
375514	2	284	2022-01-13 12:29:07.414000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
375986	1	284	2022-01-13 12:29:07.886000	I	DataShapingService	977	openLteGateSuccess = false
376046	1	284	2022-01-13 12:29:07.946000	I	ActivityManager	977	Start proc 31088:com.biglion:Metrica/u0a97 for service com.biglion/com.yandex.metrica.ConfigurationJobService
376046	2	284	2022-01-13 12:29:07.946000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
376046	3	284	2022-01-13 12:29:07.946000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
376548	1	285	2022-01-13 12:29:08.448000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
376548	2	285	2022-01-13 12:29:08.448000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
377054	1	285	2022-01-13 12:29:08.954000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
377055	2	285	2022-01-13 12:29:08.955000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
377556	1	286	2022-01-13 12:29:09.456000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
377556	2	286	2022-01-13 12:29:09.456000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
377689	1	286	2022-01-13 12:29:09.589000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@9e82c0
377691	2	286	2022-01-13 12:29:09.591000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fd45bf9
377697	3	286	2022-01-13 12:29:09.597000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@909131
377702	4	286	2022-01-13 12:29:09.602000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@2f5beb5
377703	5	286	2022-01-13 12:29:09.603000	I	ActivityManager	977	Killing 26884:com.lingualeo.android:Metrica/u0a165 (adj 906): empty #17
377722	6	286	2022-01-13 12:29:09.622000	I	ActivityManager	977	Killing 26610:com.zhiliaoapp.musically:push/u0a251 (adj 906): empty #17
377786	7	286	2022-01-13 12:29:09.686000	W	ActivityManager	977	Scheduling restart of crashed service com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService in 1000ms
378058	1	286	2022-01-13 12:29:09.958000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
378058	2	286	2022-01-13 12:29:09.958000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
378561	1	287	2022-01-13 12:29:10.461000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
378561	2	287	2022-01-13 12:29:10.461000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
378822	1	287	2022-01-13 12:29:10.722000	I	ActivityManager	977	Start proc 31273:com.zhiliaoapp.musically:push/u0a251 for service com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService
379012	1	287	2022-01-13 12:29:10.912000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@7379013
379062	1	287	2022-01-13 12:29:10.962000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
379063	2	287	2022-01-13 12:29:10.963000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
379564	1	288	2022-01-13 12:29:11.464000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
379564	2	288	2022-01-13 12:29:11.464000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
380065	1	288	2022-01-13 12:29:11.965000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
380066	2	288	2022-01-13 12:29:11.966000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
380116	3	288	2022-01-13 12:29:12.016000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService } to com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService from pid=31273 uid=10251 pkg=com.zhiliaoapp.musically
380564	1	289	2022-01-13 12:29:12.464000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService } to com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService from pid=31273 uid=10251 pkg=com.zhiliaoapp.musically
380568	2	289	2022-01-13 12:29:12.468000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
380568	3	289	2022-01-13 12:29:12.468000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
381070	1	289	2022-01-13 12:29:12.970000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
381071	2	289	2022-01-13 12:29:12.971000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
381300	1	289	2022-01-13 12:29:13.200000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@af983ac
381302	2	289	2022-01-13 12:29:13.202000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@563a875
381307	3	289	2022-01-13 12:29:13.207000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@6b5712d
381313	4	289	2022-01-13 12:29:13.213000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@b5356f1
381572	1	289	2022-01-13 12:29:13.472000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
381572	2	289	2022-01-13 12:29:13.472000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
382073	1	290	2022-01-13 12:29:13.973000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
382074	2	290	2022-01-13 12:29:13.974000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
382569	1	290	2022-01-13 12:29:14.469000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@e9f7028
382576	2	290	2022-01-13 12:29:14.476000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
382576	3	290	2022-01-13 12:29:14.476000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
383077	1	291	2022-01-13 12:29:14.977000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
383078	2	291	2022-01-13 12:29:14.978000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
383580	1	291	2022-01-13 12:29:15.480000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
383580	2	291	2022-01-13 12:29:15.480000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
384082	1	292	2022-01-13 12:29:15.982000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
384082	2	292	2022-01-13 12:29:15.982000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
384583	1	292	2022-01-13 12:29:16.483000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
384583	2	292	2022-01-13 12:29:16.483000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
384709	1	293	2022-01-13 12:29:16.609000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@aeef522
384712	2	293	2022-01-13 12:29:16.612000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@95692ed
384717	3	293	2022-01-13 12:29:16.617000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@baebb3
384723	4	293	2022-01-13 12:29:16.623000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@dee900f
385085	1	293	2022-01-13 12:29:16.985000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
385085	2	293	2022-01-13 12:29:16.985000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
385587	1	293	2022-01-13 12:29:17.487000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
385587	2	293	2022-01-13 12:29:17.487000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
385942	1	294	2022-01-13 12:29:17.842000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@912189c
386090	1	294	2022-01-13 12:29:17.990000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
386090	2	294	2022-01-13 12:29:17.990000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
386593	1	294	2022-01-13 12:29:18.493000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
386593	2	294	2022-01-13 12:29:18.493000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
387017	1	295	2022-01-13 12:29:18.917000	I	DataShapingService	977	openLteGateSuccess = false
387095	1	295	2022-01-13 12:29:18.995000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
387096	2	295	2022-01-13 12:29:18.996000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
387597	1	295	2022-01-13 12:29:19.497000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
387597	2	295	2022-01-13 12:29:19.497000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
388099	1	296	2022-01-13 12:29:19.999000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
388099	2	296	2022-01-13 12:29:19.999000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
388111	3	296	2022-01-13 12:29:20.011000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@95e0e0b
388113	4	296	2022-01-13 12:29:20.013000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@56a49da
388118	5	296	2022-01-13 12:29:20.018000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@cd584e8
388121	6	296	2022-01-13 12:29:20.021000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@af20794
388601	1	296	2022-01-13 12:29:20.501000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
388601	2	296	2022-01-13 12:29:20.501000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
389102	1	297	2022-01-13 12:29:21.002000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
389102	2	297	2022-01-13 12:29:21.002000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
389119	3	297	2022-01-13 12:29:21.019000	I	ActivityManager	977	Process ru.kinopoisk:Metrica (pid 27794) has died: cch+6CEM
389424	1	297	2022-01-13 12:29:21.324000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@74bc77e
389604	1	297	2022-01-13 12:29:21.504000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
389604	2	297	2022-01-13 12:29:21.504000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
390105	1	298	2022-01-13 12:29:22.005000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
390105	2	298	2022-01-13 12:29:22.005000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
390607	1	298	2022-01-13 12:29:22.507000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
390607	2	298	2022-01-13 12:29:22.507000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
391109	1	299	2022-01-13 12:29:23.009000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
391109	2	299	2022-01-13 12:29:23.009000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
391537	1	299	2022-01-13 12:29:23.437000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@3d59748
391540	2	299	2022-01-13 12:29:23.440000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@4a36deb
391545	3	299	2022-01-13 12:29:23.445000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fb989e1
391549	4	299	2022-01-13 12:29:23.449000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@663e31d
391610	5	299	2022-01-13 12:29:23.510000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
391610	6	299	2022-01-13 12:29:23.510000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
392111	1	300	2022-01-13 12:29:24.011000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
392113	2	300	2022-01-13 12:29:24.013000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
392614	1	300	2022-01-13 12:29:24.514000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
392614	2	300	2022-01-13 12:29:24.514000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
392816	1	301	2022-01-13 12:29:24.716000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@bcdaf63
393116	1	301	2022-01-13 12:29:25.016000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
393116	2	301	2022-01-13 12:29:25.016000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
393617	1	301	2022-01-13 12:29:25.517000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
393617	2	301	2022-01-13 12:29:25.517000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
393701	1	302	2022-01-13 12:29:25.601000	I	DataShapingService	977	openLteGateSuccess = false
393724	2	302	2022-01-13 12:29:25.624000	I	ActivityManager	977	Start proc 32137:com.google.android.apps.messaging/u0a63 for service com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionJobService
394118	1	302	2022-01-13 12:29:26.018000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
394118	2	302	2022-01-13 12:29:26.018000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
394416	1	302	2022-01-13 12:29:26.316000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService } to com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService from pid=32137 uid=10063 pkg=com.google.android.apps.messaging
394620	1	302	2022-01-13 12:29:26.520000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
394620	2	302	2022-01-13 12:29:26.520000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
395119	1	303	2022-01-13 12:29:27.019000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@b336dec
395121	2	303	2022-01-13 12:29:27.021000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
395121	3	303	2022-01-13 12:29:27.021000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
395125	4	303	2022-01-13 12:29:27.025000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@d4e9b43
395131	5	303	2022-01-13 12:29:27.031000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@698b5c0
395135	6	303	2022-01-13 12:29:27.035000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@ebe5b5
395624	1	303	2022-01-13 12:29:27.524000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
395624	2	303	2022-01-13 12:29:27.524000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
396126	1	304	2022-01-13 12:29:28.026000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
396126	2	304	2022-01-13 12:29:28.026000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
396194	1	304	2022-01-13 12:29:28.094000	I	DataShapingService	977	openLteGateSuccess = false
396223	1	304	2022-01-13 12:29:28.123000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService } to com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService from pid=32137 uid=10063 pkg=com.google.android.apps.messaging
396406	1	304	2022-01-13 12:29:28.306000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@67b4852
396570	1	304	2022-01-13 12:29:28.470000	I	ActivityManager	977	Process com.lucky.ring.toss (pid 8666) has died: cch+6SVC
396572	2	304	2022-01-13 12:29:28.472000	W	ActivityManager	977	Scheduling restart of crashed service com.lucky.ring.toss/com.wwkk.business.dpro.ProcessMainService in 1000ms
